id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
28,4,2105001,1,8.761759629407871,10.514111555289446,471.0996584510823,28,Poligono_Nave_industrial_079,Zona_0
28,5,Regreso_Poligono_Nave_industrial_079,0,4.5,8.48,479.5796584510823,28,Poligono_Nave_industrial_079,Zona_0
29,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,29,Poligono_Nave_industrial_079,Zona_0
29,2,2104202,7,58.8,45.59,78.59,29,Poligono_Nave_industrial_079,Zona_0
29,3,2104203,46,0.509848911402197,0.6118186936826364,217.20181869368264,29,Poligono_Nave_industrial_079,Zona_0
29,4,2104204,17,5.789086449828072,6.946903739793686,275.14872243347634,29,Poligono_Nave_industrial_079,Zona_0
29,5,2104402,53,3.212115201793443,3.854538242152132,438.00326067562844,29,Poligono_Nave_industrial_079,Zona_0
29,6,Regreso_Poligono_Nave_industrial_079,0,51.98,39.15,477.1532606756284,29,Poligono_Nave_industrial_079,Zona_0
30,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,30,Poligono_Nave_industrial_079,Zona_0
30,2,2104401,102,43.93,38.64,356.64,30,Poligono_Nave_industrial_079,Zona_0
30,3,2104402,17,2.345735989776657,2.814883187731988,410.454883187732,30,Poligono_Nave_industrial_079,Zona_0
30,4,2104403,1,4.8514504757024195,5.821740570842903,419.2766237585749,30,Poligono_Nave_industrial_079,Zona_0
30,5,2106301,1,18.803736114602906,22.564483337523487,444.84110709609837,30,Poligono_Nave_industrial_079,Zona_0
30,6,Regreso_Poligono_Nave_industrial_079,0,36.59,34.91,479.7511070960984,30,Poligono_Nave_industrial_079,Zona_0
31,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,31,Poligono_Nave_industrial_079,Zona_0
31,2,2105001,32,4.5,8.48,116.48,31,Poligono_Nave_industrial_079,Zona_0
31,3,2106401,22,2.062450568972217,2.4749406827666602,184.95494068276668,31,Poligono_Nave_industrial_079,Zona_0
31,4,2105501,76,7.6871395383793475,9.224567446055218,422.1795081288219,31,Poligono_Nave_industrial_079,Zona_0
31,5,2106001,2,8.71916181844909,10.462994182138907,438.6425023109608,31,Poligono_Nave_industrial_079,Zona_0
31,6,Regreso_Poligono_Nave_industrial_079,0,37.15,39.47,478.11250231096085,31,Poligono_Nave_industrial_079,Zona_0
