id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
40,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,40,Poligono_Nave_industrial_074,Zona_0
40,2,1402107,17,155.39,115.71,201.70999999999998,40,Poligono_Nave_industrial_074,Zona_0
40,3,1402110,55,0.6553581038513013,0.7864297246215616,367.4964297246215,40,Poligono_Nave_industrial_074,Zona_0
40,4,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,479.85642972462153,40,Poligono_Nave_industrial_074,Zona_0
41,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,41,Poligono_Nave_industrial_074,Zona_0
41,2,1402109,72,153.23,113.41,364.40999999999997,41,Poligono_Nave_industrial_074,Zona_0
41,3,Regreso_Poligono_Nave_industrial_074,0,153.23,113.41,477.81999999999994,41,Poligono_Nave_industrial_074,Zona_0
42,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,42,Poligono_Nave_industrial_074,Zona_0
42,2,1402109,72,153.23,113.41,364.40999999999997,42,Poligono_Nave_industrial_074,Zona_0
42,3,Regreso_Poligono_Nave_industrial_074,0,153.23,113.41,477.81999999999994,42,Poligono_Nave_industrial_074,Zona_0
43,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,43,Poligono_Nave_industrial_074,Zona_0
43,2,1402109,72,153.23,113.41,364.40999999999997,43,Poligono_Nave_industrial_074,Zona_0
43,3,Regreso_Poligono_Nave_industrial_074,0,153.23,113.41,477.81999999999994,43,Poligono_Nave_industrial_074,Zona_0
44,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,44,Poligono_Nave_industrial_074,Zona_0
44,2,1402109,72,153.23,113.41,364.40999999999997,44,Poligono_Nave_industrial_074,Zona_0
44,3,Regreso_Poligono_Nave_industrial_074,0,153.23,113.41,477.81999999999994,44,Poligono_Nave_industrial_074,Zona_0
45,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,45,Poligono_Nave_industrial_074,Zona_0
45,2,1402109,26,153.23,113.41,226.41,45,Poligono_Nave_industrial_074,Zona_0
45,3,1402110,46,0.5967552193831763,0.7161062632598116,365.12610626325977,45,Poligono_Nave_industrial_074,Zona_0
45,4,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,477.4861062632598,45,Poligono_Nave_industrial_074,Zona_0
46,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,46,Poligono_Nave_industrial_074,Zona_0
46,2,1402110,73,153.66,112.36,366.36,46,Poligono_Nave_industrial_074,Zona_0
46,3,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.72,46,Poligono_Nave_industrial_074,Zona_0
47,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,47,Poligono_Nave_industrial_074,Zona_0
47,2,1402110,73,153.66,112.36,366.36,47,Poligono_Nave_industrial_074,Zona_0
47,3,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.72,47,Poligono_Nave_industrial_074,Zona_0
48,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,48,Poligono_Nave_industrial_074,Zona_0
48,2,1402110,73,153.66,112.36,366.36,48,Poligono_Nave_industrial_074,Zona_0
48,3,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.72,48,Poligono_Nave_industrial_074,Zona_0
49,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,49,Poligono_Nave_industrial_074,Zona_0
49,2,1402110,73,153.66,112.36,366.36,49,Poligono_Nave_industrial_074,Zona_0
49,3,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.72,49,Poligono_Nave_industrial_074,Zona_0
50,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,50,Poligono_Nave_industrial_074,Zona_0
50,2,1402110,73,153.66,112.36,366.36,50,Poligono_Nave_industrial_074,Zona_0
50,3,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.72,50,Poligono_Nave_industrial_074,Zona_0
51,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,51,Poligono_Nave_industrial_074,Zona_0
51,2,1402110,73,153.66,112.36,366.36,51,Poligono_Nave_industrial_074,Zona_0
51,3,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.72,51,Poligono_Nave_industrial_074,Zona_0
52,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,52,Poligono_Nave_industrial_074,Zona_0
52,2,1402110,61,153.66,112.36,330.36,52,Poligono_Nave_industrial_074,Zona_0
52,3,1403301,3,22.105485612281598,26.526582734737918,365.88658273473794,52,Poligono_Nave_industrial_074,Zona_0
52,4,Regreso_Poligono_Nave_industrial_074,0,138.39,112.19,478.07658273473794,52,Poligono_Nave_industrial_074,Zona_0
53,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,53,Poligono_Nave_industrial_074,Zona_0
53,2,1402301,13,238.63,178.97,252.97,53,Poligono_Nave_industrial_074,Zona_0
53,3,1402302,9,5.770503782094085,6.924604538512902,286.8946045385129,53,Poligono_Nave_industrial_074,Zona_0
53,4,1405403,4,6.2216660045137635,7.465999205416517,306.3606037439294,53,Poligono_Nave_industrial_074,Zona_0
53,5,Regreso_Poligono_Nave_industrial_074,0,229.63,172.22,478.5806037439294,53,Poligono_Nave_industrial_074,Zona_0
54,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,54,Poligono_Nave_industrial_074,Zona_0
54,2,1402601,7,200.6,147.0,203.0,54,Poligono_Nave_industrial_074,Zona_0
54,3,1402603,8,0.4340202985842882,0.5208243583011458,227.52082435830116,54,Poligono_Nave_industrial_074,Zona_0
54,4,1402602,6,7.732700243144562,9.279240291773474,254.80006465007463,54,Poligono_Nave_industrial_074,Zona_0
54,5,1407101,8,9.938691409356906,11.926429691228288,290.7264943413029,54,Poligono_Nave_industrial_074,Zona_0
54,6,1402904,7,15.414230507315132,18.49707660877816,330.22357095008107,54,Poligono_Nave_industrial_074,Zona_0
54,7,4100201,1,31.57180709283852,37.88616851140622,371.10973946148727,54,Poligono_Nave_industrial_074,Zona_0
54,8,4108801,2,7.115686901966758,8.53882428236011,385.6485637438474,54,Poligono_Nave_industrial_074,Zona_0
54,9,4109901,2,35.76834985700935,42.922019828411216,434.5705835722586,54,Poligono_Nave_industrial_074,Zona_0
54,10,4109902,1,1.719479352161788,2.0633752225941455,439.63395879485273,54,Poligono_Nave_industrial_074,Zona_0
54,11,Regreso_Poligono_Nave_industrial_074,0,34.76,39.8,479.43395879485274,54,Poligono_Nave_industrial_074,Zona_0
55,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,55,Poligono_Nave_industrial_074,Zona_0
55,2,1402703,17,121.56,100.33,186.32999999999998,55,Poligono_Nave_industrial_074,Zona_0
